batch_id,recipient_id,status,sent_at,opened_at,replied_at,bounced_at
33,706,sent,2026-05-28T13:41:12.903531,,,
33,707,sent,2026-05-28T13:43:14.769116,,,
33,708,sent,2026-05-28T13:45:17.192582,,,
33,709,sent,2026-05-28T13:47:19.792543,,,
33,710,sent,2026-05-28T13:49:22.298464,,,
33,711,sent,2026-05-28T13:51:25.036208,,,
33,712,sent,2026-05-28T13:53:26.959102,,,
33,713,sent,2026-05-28T13:55:29.704353,,,
33,714,sent,2026-05-28T13:57:32.188243,,,
33,715,sent,2026-05-28T13:59:34.873004,,,
33,716,sent,2026-05-28T14:01:38.255082,,,
33,717,sent,2026-05-28T14:03:40.734626,,,
33,718,sent,2026-05-28T14:05:48.078192,,,
33,719,sent,2026-05-28T14:07:50.740804,,,
33,720,sent,2026-05-28T14:09:53.614142,,,
33,721,sent,2026-05-28T14:11:56.221837,,,
33,722,sent,2026-05-28T14:13:58.640343,,,
33,723,sent,2026-05-28T14:16:01.020844,,,
33,724,sent,2026-05-28T14:18:03.557949,,,
33,725,sent,2026-05-28T14:20:05.344727,,,
33,726,sent,2026-05-28T14:22:08.049125,,,
33,727,sent,2026-05-28T14:24:10.330749,,,
33,728,sent,2026-05-28T14:26:12.932627,,,
33,729,sent,2026-05-28T14:28:15.225504,,,
33,730,sent,2026-05-28T14:30:17.574389,,,
33,731,sent,2026-05-28T14:32:20.654696,,,
33,732,sent,2026-05-28T14:34:22.544159,,,
33,733,sent,2026-05-28T14:36:24.686011,,,
33,734,sent,2026-05-28T14:38:26.541008,,,
33,735,sent,2026-05-28T14:41:21.669844,,,
33,736,sent,2026-05-28T14:43:23.061797,,,
33,737,sent,2026-05-28T14:45:25.149819,,,
33,738,sent,2026-05-28T14:47:27.318150,,,
33,739,sent,2026-05-28T14:49:29.445556,,,
33,740,sent,2026-05-28T14:51:31.627638,,,
33,741,sent,2026-05-28T14:53:33.760851,,,
33,742,sent,2026-05-28T14:55:36.142928,,,
33,743,sent,2026-05-28T14:57:38.101521,,,
33,744,sent,2026-05-28T14:59:40.044439,,,
33,745,sent,2026-05-28T15:01:41.942281,,,
33,746,sent,2026-05-28T15:03:43.976994,,,
33,747,sent,2026-05-28T15:05:46.379110,,,
33,748,sent,2026-05-28T15:07:48.781864,,,
33,749,sent,2026-05-28T15:09:51.057364,,,
33,750,sent,2026-05-28T15:11:52.876029,,,
33,751,sent,2026-05-28T15:13:54.966654,,,
33,752,sent,2026-05-28T15:15:57.233775,,,
33,753,sent,2026-05-28T15:17:59.331555,,,
33,754,sent,2026-05-28T15:20:01.343515,,,
33,755,sent,2026-05-28T15:22:03.428170,,,
33,756,sent,2026-05-28T15:24:04.930152,,,
33,757,sent,2026-05-28T15:26:08.102509,,,
33,758,sent,2026-05-28T15:28:10.081819,,,
33,759,sent,2026-05-28T15:30:12.511765,,,
33,760,sent,2026-05-28T15:32:14.701339,,,
33,761,sent,2026-05-28T15:34:16.183961,,,
33,762,sent,2026-05-28T15:36:19.861588,,,
33,763,sent,2026-05-28T15:38:22.474298,,,
33,764,sent,2026-05-28T15:40:24.564493,,,
33,765,sent,2026-05-28T15:42:46.425680,,,
33,766,sent,2026-05-28T15:44:48.465948,,,
33,767,sent,2026-05-28T15:46:50.366164,,,
33,768,sent,2026-05-28T15:48:52.661177,,,
33,769,sent,2026-05-28T15:50:54.818801,,,
33,770,sent,2026-05-28T15:52:56.578093,,,
33,771,sent,2026-05-28T15:54:58.797940,,,
33,772,sent,2026-05-28T15:57:01.522637,,,
33,773,sent,2026-05-28T15:59:03.574778,,,
33,774,sent,2026-05-28T16:01:05.740620,,,
33,775,sent,2026-05-28T16:03:07.805255,,,
33,776,sent,2026-05-28T16:05:09.643431,,,
33,777,sent,2026-05-28T16:07:11.078886,,,
33,778,sent,2026-05-28T16:09:12.802166,,,
33,779,sent,2026-05-28T16:11:14.187499,,,
33,780,sent,2026-05-28T16:13:16.216263,,,
33,781,sent,2026-05-28T16:15:18.502596,,,
33,782,sent,2026-05-28T16:17:20.296365,,,
33,783,sent,2026-05-28T16:19:21.438591,,,
33,784,sent,2026-05-28T16:21:22.588885,,,
33,785,sent,2026-05-28T16:23:23.772577,,,
33,786,sent,2026-05-28T16:25:24.970368,,,
33,787,sent,2026-05-28T16:27:26.720962,,,
33,788,sent,2026-05-28T16:29:27.856362,,,
33,789,sent,2026-05-28T16:31:29.074607,,,
33,790,sent,2026-05-28T16:33:30.365153,,,
33,791,sent,2026-05-28T16:35:31.513605,,,
33,792,sent,2026-05-28T16:37:32.728824,,,
33,793,sent,2026-05-28T16:39:33.965789,,,
33,794,sent,2026-05-28T16:41:35.126710,,,
33,795,sent,2026-05-28T16:47:12.984800,,,
33,796,sent,2026-05-28T16:51:02.993596,,,
33,797,sent,2026-05-28T16:53:04.275269,,,
33,798,sent,2026-05-28T16:55:05.404609,,,
33,799,sent,2026-05-28T16:57:06.528922,,,
33,800,sent,2026-05-28T16:59:19.742178,,,
33,801,sent,2026-05-28T17:01:21.549665,,,
33,802,sent,2026-05-28T17:06:42.906089,,,
33,803,sent,2026-05-28T17:08:44.607737,,,
33,804,sent,2026-05-28T17:10:45.746962,,,
33,805,sent,2026-05-28T17:12:46.948373,,,
33,806,sent,2026-05-28T17:14:48.521445,,,
33,807,sent,2026-05-28T17:16:49.642606,,,
33,808,sent,2026-05-28T17:19:59.873796,,,
33,809,sent,2026-05-28T17:45:43.665450,,,
33,810,sent,2026-05-28T17:48:18.211455,,,
33,811,sent,2026-05-28T17:50:19.556037,,,
33,812,sent,2026-05-28T18:21:10.493885,,,
33,813,sent,2026-05-28T18:23:12.512882,,,
33,814,sent,2026-05-28T18:25:13.791211,,,
33,815,sent,2026-05-28T18:27:14.922685,,,
33,816,sent,2026-05-28T18:29:16.035554,,,
33,817,sent,2026-05-28T18:31:17.875051,,,
33,818,sent,2026-05-28T18:34:13.706622,,,
33,819,sent,2026-05-28T18:36:39.841127,,,
33,820,sent,2026-05-28T18:39:01.414017,,,
33,821,sent,2026-05-28T18:41:01.978474,,,
33,822,sent,2026-05-28T18:43:02.703840,,,
33,823,sent,2026-05-28T18:45:03.966337,,,
33,824,sent,2026-05-28T18:51:09.674667,,,
33,825,sent,2026-05-28T18:54:02.503211,,,
33,826,sent,2026-05-28T18:56:03.291897,,,
33,827,sent,2026-05-28T18:58:03.877383,,,
33,828,sent,2026-05-28T19:00:04.480357,,,
33,829,sent,2026-05-28T19:19:38.882346,,,
34,830,pending,,,,
34,831,pending,,,,
34,832,pending,,,,
34,833,pending,,,,
34,834,pending,,,,
34,835,pending,,,,
34,836,pending,,,,
34,837,pending,,,,
34,838,pending,,,,
34,839,pending,,,,
34,840,pending,,,,
34,841,pending,,,,
34,842,pending,,,,
34,843,pending,,,,
34,844,pending,,,,
34,845,pending,,,,
34,846,pending,,,,
34,847,pending,,,,
34,848,pending,,,,
34,849,pending,,,,
34,850,pending,,,,
34,851,pending,,,,
34,852,pending,,,,
34,853,pending,,,,
34,854,pending,,,,
34,855,pending,,,,
34,856,pending,,,,
34,857,pending,,,,
34,858,pending,,,,
34,859,pending,,,,
34,860,pending,,,,
34,861,pending,,,,
34,862,pending,,,,
34,863,pending,,,,
34,864,pending,,,,
34,865,pending,,,,
34,866,pending,,,,
34,867,pending,,,,
34,868,pending,,,,
34,869,pending,,,,
34,870,pending,,,,
34,871,pending,,,,
34,872,pending,,,,
34,873,pending,,,,
34,874,pending,,,,
34,875,pending,,,,
34,876,pending,,,,
34,877,pending,,,,
34,878,pending,,,,
34,879,pending,,,,
34,880,pending,,,,
34,881,pending,,,,
34,882,pending,,,,
34,883,pending,,,,
34,884,pending,,,,
34,885,pending,,,,
34,886,pending,,,,
34,887,pending,,,,
34,888,pending,,,,
34,889,pending,,,,
34,890,pending,,,,
34,891,pending,,,,
34,892,pending,,,,
34,893,pending,,,,
34,894,pending,,,,
34,895,pending,,,,
34,896,pending,,,,
34,897,pending,,,,
34,898,pending,,,,
34,899,pending,,,,
34,900,pending,,,,
34,901,pending,,,,
34,902,pending,,,,
34,903,pending,,,,
34,904,pending,,,,
34,905,pending,,,,
34,906,pending,,,,
34,907,pending,,,,
34,908,pending,,,,
34,909,pending,,,,
34,910,pending,,,,
34,911,pending,,,,
34,912,pending,,,,
34,913,pending,,,,
34,914,pending,,,,
34,915,pending,,,,
34,916,pending,,,,
34,917,pending,,,,
34,918,pending,,,,
34,919,pending,,,,
34,920,pending,,,,
34,921,pending,,,,
34,922,pending,,,,
34,923,pending,,,,
34,924,pending,,,,
34,925,pending,,,,
34,926,pending,,,,
34,927,pending,,,,
34,928,pending,,,,
34,929,pending,,,,
34,930,pending,,,,
35,412,sent,2026-05-28T12:41:23.044302,,,
35,413,sent,2026-05-28T12:43:26.354835,,,
35,414,sent,2026-05-28T12:45:32.481751,,,
35,415,sent,2026-05-28T12:47:37.699300,,,
35,416,sent,2026-05-28T12:49:42.527146,,,
35,417,sent,2026-05-28T12:51:46.113181,,,
35,418,sent,2026-05-28T12:53:51.240982,,,
35,419,sent,2026-05-28T12:55:55.827305,,,
35,420,sent,2026-05-28T13:03:15.502978,,,
35,421,skipped,,,,
35,422,sent,2026-05-28T13:06:22.049401,,,
35,423,skipped,,,,
35,424,skipped,,,,
35,425,sent,2026-05-28T13:10:28.242263,,,
35,426,skipped,,,,
35,427,sent,2026-05-28T13:13:32.465131,,,
35,428,sent,2026-05-28T13:15:36.774604,,,
35,429,sent,2026-05-28T13:17:40.619083,,,
35,430,sent,2026-05-28T13:19:43.381672,,,
35,431,sent,2026-05-28T13:21:46.459919,,,
35,432,sent,2026-05-28T13:23:49.510338,,,
35,433,sent,2026-05-28T13:25:52.073836,,,
35,434,sent,2026-05-28T13:27:54.834149,,,
35,435,skipped,,,,
35,436,sent,2026-05-28T13:31:00.825060,,,
35,437,sent,2026-05-28T13:33:03.567299,,,
35,438,sent,2026-05-28T13:35:10.259663,,,
35,439,skipped,,,,
35,440,skipped,,,,
35,441,sent,2026-05-28T13:40:12.327636,,,
35,442,skipped,,,,
35,443,skipped,,,,
35,444,sent,2026-05-28T13:44:16.587974,,,
35,445,sent,2026-05-28T13:46:19.213545,,,
35,446,sent,2026-05-28T13:48:21.716293,,,
35,447,sent,2026-05-28T13:50:24.449974,,,
35,448,skipped,,,,
35,449,sent,2026-05-28T13:53:26.959102,,,
35,450,sent,2026-05-28T13:55:29.704353,,,
35,451,sent,2026-05-28T13:57:32.188243,,,
35,452,sent,2026-05-28T13:59:34.873004,,,
35,453,sent,2026-05-28T14:01:38.255082,,,
35,454,sent,2026-05-28T14:03:40.734626,,,
35,455,sent,2026-05-28T14:05:48.078192,,,
35,456,sent,2026-05-28T14:07:50.740804,,,
35,457,sent,2026-05-28T14:09:53.614142,,,
35,458,sent,2026-05-28T14:11:56.221837,,,
35,459,skipped,,,,
35,460,sent,2026-05-28T14:15:00.365564,,,
35,461,sent,2026-05-28T14:17:02.907407,,,
35,462,skipped,,,,
35,463,sent,2026-05-28T14:20:05.344727,,,
35,464,sent,2026-05-28T14:22:08.049125,,,
35,465,sent,2026-05-28T14:24:10.330749,,,
35,466,sent,2026-05-28T14:26:12.932627,,,
35,467,sent,2026-05-28T14:28:15.225504,,,
35,468,skipped,,,,
35,469,sent,2026-05-28T14:31:19.807307,,,
35,470,sent,2026-05-28T14:33:21.979070,,,
35,471,sent,2026-05-28T14:35:24.130912,,,
35,472,sent,2026-05-28T14:37:25.960717,,,
35,473,sent,2026-05-28T14:39:27.833980,,,
35,474,skipped,,,,
35,475,sent,2026-05-28T14:43:23.061797,,,
35,476,sent,2026-05-28T14:45:25.149819,,,
35,477,sent,2026-05-28T14:47:27.318150,,,
35,478,skipped,,,,
35,479,sent,2026-05-28T14:50:30.758006,,,
35,480,sent,2026-05-28T14:52:32.979287,,,
35,481,sent,2026-05-28T14:54:35.062814,,,
35,482,sent,2026-05-28T14:56:37.411328,,,
35,483,sent,2026-05-28T14:58:39.395917,,,
35,484,sent,2026-05-28T15:00:41.257399,,,
35,485,sent,2026-05-28T15:02:43.323901,,,
35,486,sent,2026-05-28T15:04:45.715904,,,
35,487,sent,2026-05-28T15:06:47.943972,,,
35,488,sent,2026-05-28T15:08:50.328755,,,
35,489,skipped,,,,
35,490,sent,2026-05-28T15:11:52.876029,,,
35,491,skipped,,,,
35,492,sent,2026-05-28T15:14:56.503833,,,
35,493,sent,2026-05-28T15:16:58.549421,,,
35,494,sent,2026-05-28T15:19:00.654725,,,
35,495,sent,2026-05-28T15:21:02.757622,,,
35,496,skipped,,,,
35,497,sent,2026-05-28T15:24:04.930152,,,
35,498,sent,2026-05-28T15:26:08.102509,,,
35,499,sent,2026-05-28T15:28:10.081819,,,
35,500,sent,2026-05-28T15:30:12.511765,,,
35,501,skipped,,,,
35,502,skipped,,,,
35,503,sent,2026-05-28T15:34:16.183961,,,
35,504,sent,2026-05-28T15:36:19.861588,,,
35,505,sent,2026-05-28T15:38:22.474298,,,
35,506,sent,2026-05-28T15:40:24.564493,,,
35,507,sent,2026-05-28T15:42:46.425680,,,
35,508,sent,2026-05-28T15:44:48.465948,,,
35,509,sent,2026-05-28T15:46:50.366164,,,
35,510,skipped,,,,
35,511,sent,2026-05-28T15:49:54.141243,,,
35,512,skipped,,,,
35,513,sent,2026-05-28T15:52:56.578093,,,
35,514,sent,2026-05-28T15:54:58.797940,,,
35,515,sent,2026-05-28T15:57:01.522637,,,
35,516,skipped,,,,
35,517,sent,2026-05-28T16:00:05.117690,,,
35,518,sent,2026-05-28T16:02:07.117720,,,
35,519,sent,2026-05-28T16:04:09.022182,,,
35,520,skipped,,,,
35,521,sent,2026-05-28T16:07:11.078886,,,
35,522,skipped,,,,
35,523,skipped,,,,
35,524,sent,2026-05-28T16:11:14.187499,,,
35,525,sent,2026-05-28T16:13:16.216263,,,
36,254,pending,,,,
36,255,pending,,,,
37,526,pending,,,,
37,527,pending,,,,
37,528,pending,,,,
37,529,pending,,,,
38,1,pending,,,,
38,2,pending,,,,
38,3,pending,,,,
38,4,pending,,,,
38,5,pending,,,,
38,6,pending,,,,
38,7,pending,,,,
38,8,pending,,,,
38,9,pending,,,,
38,10,pending,,,,
38,11,pending,,,,
38,12,pending,,,,
38,13,pending,,,,
38,14,pending,,,,
38,15,pending,,,,
38,16,pending,,,,
38,17,pending,,,,
38,19,pending,,,,
38,20,pending,,,,
38,21,pending,,,,
38,22,pending,,,,
38,23,pending,,,,
38,24,pending,,,,
38,25,pending,,,,
38,26,pending,,,,
38,27,pending,,,,
38,28,pending,,,,
38,29,pending,,,,
39,2,pending,,,,
39,204,pending,,,,
39,205,pending,,,,
39,206,pending,,,,
39,207,pending,,,,
39,208,pending,,,,
39,209,pending,,,,
39,210,pending,,,,
39,211,pending,,,,
39,212,pending,,,,
39,213,pending,,,,
39,214,pending,,,,
39,215,pending,,,,
39,216,pending,,,,
39,217,pending,,,,
39,218,pending,,,,
39,219,pending,,,,
39,220,pending,,,,
39,221,pending,,,,
39,222,pending,,,,
39,223,pending,,,,
39,224,pending,,,,
39,225,pending,,,,
39,226,pending,,,,
39,227,pending,,,,
39,228,pending,,,,
39,229,pending,,,,
39,230,pending,,,,
39,231,pending,,,,
39,232,pending,,,,
39,234,pending,,,,
39,235,pending,,,,
39,236,pending,,,,
39,237,pending,,,,
39,238,pending,,,,
39,239,pending,,,,
39,240,pending,,,,
39,241,pending,,,,
39,242,pending,,,,
39,243,pending,,,,
39,244,pending,,,,
39,245,pending,,,,
39,246,pending,,,,
39,247,pending,,,,
39,248,pending,,,,
39,249,pending,,,,
39,250,pending,,,,
39,251,pending,,,,
39,252,pending,,,,
39,253,pending,,,,
40,412,pending,,,,
40,413,pending,,,,
40,414,pending,,,,
40,415,pending,,,,
40,416,pending,,,,
40,417,pending,,,,
40,418,pending,,,,
40,419,pending,,,,
40,420,pending,,,,
40,421,pending,,,,
40,422,pending,,,,
40,423,pending,,,,
40,424,pending,,,,
40,425,pending,,,,
40,426,pending,,,,
40,427,pending,,,,
40,428,pending,,,,
40,429,pending,,,,
40,430,pending,,,,
40,431,pending,,,,
40,432,pending,,,,
40,433,pending,,,,
40,434,pending,,,,
40,435,pending,,,,
40,436,pending,,,,
40,437,pending,,,,
40,438,pending,,,,
40,439,pending,,,,
40,440,pending,,,,
40,441,pending,,,,
40,442,pending,,,,
40,443,pending,,,,
40,444,pending,,,,
40,445,pending,,,,
40,446,pending,,,,
40,447,pending,,,,
40,448,pending,,,,
40,449,pending,,,,
40,450,pending,,,,
40,451,pending,,,,
40,452,pending,,,,
40,453,pending,,,,
40,454,pending,,,,
40,455,pending,,,,
40,456,pending,,,,
40,457,pending,,,,
40,458,pending,,,,
40,459,pending,,,,
40,460,pending,,,,
40,461,pending,,,,
40,462,pending,,,,
40,463,pending,,,,
40,464,pending,,,,
40,465,pending,,,,
40,466,pending,,,,
40,467,pending,,,,
40,468,pending,,,,
40,469,pending,,,,
40,470,pending,,,,
40,471,pending,,,,
40,472,pending,,,,
40,473,pending,,,,
40,474,pending,,,,
40,475,pending,,,,
40,476,pending,,,,
40,477,pending,,,,
40,478,pending,,,,
40,479,pending,,,,
40,480,pending,,,,
40,481,pending,,,,
40,482,pending,,,,
40,483,pending,,,,
40,484,pending,,,,
40,485,pending,,,,
40,486,pending,,,,
40,487,pending,,,,
40,488,pending,,,,
40,489,pending,,,,
40,490,pending,,,,
40,491,pending,,,,
40,492,pending,,,,
40,493,pending,,,,
40,494,pending,,,,
40,495,pending,,,,
40,496,pending,,,,
40,497,pending,,,,
40,498,pending,,,,
40,499,pending,,,,
40,500,pending,,,,
40,501,pending,,,,
40,502,pending,,,,
40,503,pending,,,,
40,504,pending,,,,
40,505,pending,,,,
40,506,pending,,,,
40,507,pending,,,,
40,508,pending,,,,
40,509,pending,,,,
40,510,pending,,,,
40,511,pending,,,,
40,512,pending,,,,
40,513,pending,,,,
40,514,pending,,,,
40,515,pending,,,,
40,516,pending,,,,
40,517,pending,,,,
40,518,pending,,,,
40,519,pending,,,,
40,520,pending,,,,
40,521,pending,,,,
40,522,pending,,,,
40,523,pending,,,,
40,524,pending,,,,
40,525,pending,,,,
41,1,skipped,,,,
41,2,sent,2026-06-01T13:08:17.557664,,,
41,3,sent,2026-06-01T13:09:19.141364,,,
41,4,sent,2026-06-01T13:10:23.280163,,,
41,5,sent,2026-06-01T13:11:24.949761,,,
41,6,sent,2026-06-01T13:12:26.717202,,,
41,7,sent,2026-06-01T13:13:27.582704,,,
41,8,sent,2026-06-01T13:36:41.443082,,,
41,9,sent,2026-06-01T13:37:47.406742,,,
41,10,sent,2026-06-01T13:38:48.190020,,,
41,11,sent,2026-06-01T13:39:49.544480,,,
41,12,sent,2026-06-01T13:40:50.374695,,,
41,13,sent,2026-06-01T13:41:51.855809,,,
41,14,sent,2026-06-01T13:42:52.636213,,,
41,15,sent,2026-06-01T13:43:54.010863,,,
41,16,sent,2026-06-01T13:44:54.774426,,,
41,17,sent,2026-06-01T13:45:56.138161,,,
41,19,sent,2026-06-01T13:46:57.013842,,,
41,20,sent,2026-06-01T13:47:58.535642,,,
41,21,sent,2026-06-01T13:48:59.352347,,,
41,22,sent,2026-06-01T13:50:00.781936,,,
41,23,sent,2026-06-01T13:51:01.451800,,,
41,24,skipped,,,,
41,25,sent,2026-06-01T13:53:03.143590,,,
41,26,sent,2026-06-01T13:54:04.482240,,,
41,27,sent,2026-06-01T13:55:07.535677,,,
41,28,sent,2026-06-01T13:56:08.898502,,,
41,29,sent,2026-06-01T13:57:09.660121,,,
42,1,pending,,,,
42,2,pending,,,,
42,3,pending,,,,
42,4,pending,,,,
42,5,pending,,,,
42,6,pending,,,,
42,7,pending,,,,
42,8,pending,,,,
42,9,pending,,,,
42,10,pending,,,,
42,11,pending,,,,
42,12,pending,,,,
42,13,pending,,,,
42,14,pending,,,,
42,15,pending,,,,
42,16,pending,,,,
42,17,pending,,,,
42,19,pending,,,,
42,20,pending,,,,
42,21,pending,,,,
42,22,pending,,,,
42,23,pending,,,,
42,24,pending,,,,
42,25,pending,,,,
42,26,pending,,,,
42,27,pending,,,,
42,28,pending,,,,
42,29,pending,,,,
43,1,pending,,,,
43,2,pending,,,,
43,3,pending,,,,
43,4,pending,,,,
43,5,pending,,,,
43,6,pending,,,,
43,7,pending,,,,
43,8,pending,,,,
43,9,pending,,,,
43,10,pending,,,,
43,11,pending,,,,
43,12,pending,,,,
43,13,pending,,,,
43,14,pending,,,,
43,15,pending,,,,
43,16,pending,,,,
43,17,pending,,,,
43,19,pending,,,,
43,20,pending,,,,
43,21,pending,,,,
43,22,pending,,,,
43,23,pending,,,,
43,24,pending,,,,
43,25,pending,,,,
43,26,pending,,,,
43,27,pending,,,,
43,28,pending,,,,
43,29,pending,,,,
44,1,pending,,,,
44,2,pending,,,,
44,3,pending,,,,
44,4,pending,,,,
44,5,pending,,,,
44,6,pending,,,,
44,7,pending,,,,
44,8,pending,,,,
44,9,pending,,,,
44,10,pending,,,,
44,11,pending,,,,
44,12,pending,,,,
44,13,pending,,,,
44,14,pending,,,,
44,15,pending,,,,
44,16,pending,,,,
44,17,pending,,,,
44,19,pending,,,,
44,20,pending,,,,
44,21,pending,,,,
44,22,pending,,,,
44,23,pending,,,,
44,24,pending,,,,
44,25,pending,,,,
44,26,pending,,,,
44,27,pending,,,,
44,28,pending,,,,
44,29,pending,,,,
45,254,pending,,,,
45,255,pending,,,,
46,254,pending,,,,
46,255,pending,,,,
47,2,pending,,,,
47,204,pending,,,,
47,205,pending,,,,
47,206,pending,,,,
47,207,pending,,,,
47,208,pending,,,,
47,209,pending,,,,
47,210,pending,,,,
47,211,pending,,,,
47,212,pending,,,,
47,213,pending,,,,
47,214,pending,,,,
47,215,pending,,,,
47,216,pending,,,,
47,217,pending,,,,
47,218,pending,,,,
47,219,pending,,,,
47,220,pending,,,,
47,221,pending,,,,
47,222,pending,,,,
47,223,pending,,,,
47,224,pending,,,,
47,225,pending,,,,
47,226,pending,,,,
47,227,pending,,,,
47,228,pending,,,,
47,229,pending,,,,
47,230,pending,,,,
47,231,pending,,,,
47,232,pending,,,,
47,234,pending,,,,
47,235,pending,,,,
47,236,pending,,,,
47,237,pending,,,,
47,238,pending,,,,
47,239,pending,,,,
47,240,pending,,,,
47,241,pending,,,,
47,242,pending,,,,
47,243,pending,,,,
47,244,pending,,,,
47,245,pending,,,,
47,246,pending,,,,
47,247,pending,,,,
47,248,pending,,,,
47,249,pending,,,,
47,250,pending,,,,
47,251,pending,,,,
47,252,pending,,,,
47,253,pending,,,,
48,2,pending,,,,
48,204,pending,,,,
48,205,pending,,,,
48,206,pending,,,,
48,207,pending,,,,
48,208,pending,,,,
48,209,pending,,,,
48,210,pending,,,,
48,211,pending,,,,
48,212,pending,,,,
48,213,pending,,,,
48,214,pending,,,,
48,215,pending,,,,
48,216,pending,,,,
48,217,pending,,,,
48,218,pending,,,,
48,219,pending,,,,
48,220,pending,,,,
48,221,pending,,,,
48,222,pending,,,,
48,223,pending,,,,
48,224,pending,,,,
48,225,pending,,,,
48,226,pending,,,,
48,227,pending,,,,
48,228,pending,,,,
48,229,pending,,,,
48,230,pending,,,,
48,231,pending,,,,
48,232,pending,,,,
48,234,pending,,,,
48,235,pending,,,,
48,236,pending,,,,
48,237,pending,,,,
48,238,pending,,,,
48,239,pending,,,,
48,240,pending,,,,
48,241,pending,,,,
48,242,pending,,,,
48,243,pending,,,,
48,244,pending,,,,
48,245,pending,,,,
48,246,pending,,,,
48,247,pending,,,,
48,248,pending,,,,
48,249,pending,,,,
48,250,pending,,,,
48,251,pending,,,,
48,252,pending,,,,
48,253,pending,,,,
49,526,sent,2026-06-01T13:07:15.399528,,,
49,527,sent,2026-06-01T13:08:17.557664,,,
49,528,sent,2026-06-01T13:09:19.141364,,,
49,529,sent,2026-06-01T13:10:23.280163,,,
50,412,pending,,,,
50,413,pending,,,,
50,414,pending,,,,
50,415,pending,,,,
50,416,pending,,,,
50,417,pending,,,,
50,418,pending,,,,
50,419,pending,,,,
50,420,pending,,,,
50,421,pending,,,,
50,422,pending,,,,
50,423,pending,,,,
50,424,pending,,,,
50,425,pending,,,,
50,426,pending,,,,
50,427,pending,,,,
50,428,pending,,,,
50,429,pending,,,,
50,430,pending,,,,
50,431,pending,,,,
50,432,pending,,,,
50,433,pending,,,,
50,434,pending,,,,
50,435,pending,,,,
50,436,pending,,,,
50,437,pending,,,,
50,438,pending,,,,
50,439,pending,,,,
50,440,pending,,,,
50,441,pending,,,,
50,442,pending,,,,
50,443,pending,,,,
50,444,pending,,,,
50,445,pending,,,,
50,446,pending,,,,
50,447,pending,,,,
50,448,pending,,,,
50,449,pending,,,,
50,450,pending,,,,
50,451,pending,,,,
50,452,pending,,,,
50,453,pending,,,,
50,454,pending,,,,
50,455,pending,,,,
50,456,pending,,,,
50,457,pending,,,,
50,458,pending,,,,
50,459,pending,,,,
50,460,pending,,,,
50,461,pending,,,,
50,462,pending,,,,
50,463,pending,,,,
50,464,pending,,,,
50,465,pending,,,,
50,466,pending,,,,
50,467,pending,,,,
50,468,pending,,,,
50,469,pending,,,,
50,470,pending,,,,
50,471,pending,,,,
50,472,pending,,,,
50,473,pending,,,,
50,474,pending,,,,
50,475,pending,,,,
50,476,pending,,,,
50,477,pending,,,,
50,478,pending,,,,
50,479,pending,,,,
50,480,pending,,,,
50,481,pending,,,,
50,482,pending,,,,
50,483,pending,,,,
50,484,pending,,,,
50,485,pending,,,,
50,486,pending,,,,
50,487,pending,,,,
50,488,pending,,,,
50,489,pending,,,,
50,490,pending,,,,
50,491,pending,,,,
50,492,pending,,,,
50,493,pending,,,,
50,494,pending,,,,
50,495,pending,,,,
50,496,pending,,,,
50,497,pending,,,,
50,498,pending,,,,
50,499,pending,,,,
50,500,pending,,,,
50,501,pending,,,,
50,502,pending,,,,
50,503,pending,,,,
50,504,pending,,,,
50,505,pending,,,,
50,506,pending,,,,
50,507,pending,,,,
50,508,pending,,,,
50,509,pending,,,,
50,510,pending,,,,
50,511,pending,,,,
50,512,pending,,,,
50,513,pending,,,,
50,514,pending,,,,
50,515,pending,,,,
50,516,pending,,,,
50,517,pending,,,,
50,518,pending,,,,
50,519,pending,,,,
50,520,pending,,,,
50,521,pending,,,,
50,522,pending,,,,
50,523,pending,,,,
50,524,pending,,,,
50,525,pending,,,,
51,28,sent,2026-06-01T13:07:15.399528,,,
51,29,sent,2026-06-01T13:09:19.141364,,,
51,530,sent,2026-06-01T13:11:24.949761,,,
51,531,sent,2026-06-01T13:13:27.582704,,,
51,532,sent,2026-06-01T13:36:41.443082,,,
51,533,sent,2026-06-01T13:38:48.190020,,,
51,534,sent,2026-06-01T13:40:50.374695,,,
51,535,sent,2026-06-01T13:42:52.636213,,,
51,536,sent,2026-06-01T13:44:54.774426,,,
51,537,sent,2026-06-01T13:46:57.013842,,,
51,538,sent,2026-06-01T13:48:59.352347,,,
51,539,sent,2026-06-01T13:51:01.451800,,,
51,540,sent,2026-06-01T13:53:03.143590,,,
51,541,sent,2026-06-01T13:55:07.535677,,,
51,542,sent,2026-06-01T13:57:09.660121,,,
51,543,sent,2026-06-01T13:59:11.499231,,,
51,544,sent,2026-06-01T14:01:12.231464,,,
51,545,sent,2026-06-01T14:03:13.759829,,,
51,546,sent,2026-06-01T14:05:14.470644,,,
51,547,sent,2026-06-01T14:07:39.555929,,,
51,548,sent,2026-06-01T14:09:40.755338,,,
51,549,sent,2026-06-01T14:11:41.538562,,,
51,550,sent,2026-06-01T14:13:42.585700,,,
51,551,sent,2026-06-01T14:15:43.296623,,,
51,552,sent,2026-06-01T14:17:43.888857,,,
51,553,sent,2026-06-01T14:19:48.887032,,,
51,554,sent,2026-06-01T14:21:50.295711,,,
